,1,10,2,3,4,5,6,7,8,9,gt5
1,3.14723236673e-06,0.0185185185185,9.34837642907e-05,0.000434549675576,0.000965308012057,0.00174600729215,0.00234137204402,0.00428163653663,0.00616966580977,0.00783545543585,0.0040882061447
2,1.48528786354e-05,0.134259259259,0.000370596351295,0.00133936543842,0.00256102125648,0.00415960560776,0.00819480215406,0.011893434824,0.0246786632391,0.0499510284035,0.0171580773043
3,2.8693840597e-05,0.12037037037,0.000439874498046,0.00126197987975,0.00240341994839,0.00400554614081,0.00737532193866,0.011893434824,0.013881748072,0.0411361410382,0.0144945490585
4,7.11943408954e-05,0.025462962963,0.000782926525935,0.00181558426097,0.00303382518075,0.00451907769732,0.00608756731445,0.00975261655566,0.0118251928021,0.0215475024486,0.00922943508424
5,0.000916273396971,0.127314814815,0.0102356375134,0.0234597297458,0.0339433817301,0.0492476762697,0.0618122219621,0.0811132254995,0.0976863753213,0.116552399608,0.076375123885
6,0.00238212903015,0.229166666667,0.0205797829674,0.0420203583547,0.060794704596,0.0811379859292,0.106064153594,0.128924833492,0.180976863753,0.186092066601,0.129397918731
7,0.00355688710831,0.0578703703704,0.0205046620854,0.039663075183,0.0557120624101,0.0693267601294,0.083938187778,0.0903901046622,0.108483290488,0.108716944172,0.0894449950446
8,0.00847572830387,0.104166666667,0.0448663641243,0.0856420025001,0.113374441008,0.131310019001,0.147623507375,0.159847764034,0.147557840617,0.160626836435,0.150458374628
9,0.0184949125289,0.0810185185185,0.0839175373038,0.143568069528,0.173853942988,0.189236378575,0.194919222664,0.19529019981,0.180976863753,0.142997061704,0.187004459861
10,0.0330533405633,0.0115740740741,0.103601712422,0.133376986725,0.126770552196,0.106865916911,0.0875673144463,0.0673168411037,0.0426735218509,0.0323212536729,0.0713577799802
11,0.0569424292819,0.0231481481481,0.122305977369,0.128013572236,0.112980437738,0.0991629435629,0.078084757668,0.0623215984776,0.0447300771208,0.0293829578844,0.0654112983152
12,0.0796262909398,0.037037037037,0.120233475701,0.116096196202,0.0998995291661,0.0883274277204,0.0784359634746,0.0594671741199,0.0539845758355,0.0430950048972,0.0672076313181
13,0.0991729021887,0.025462962963,0.116459903395,0.103303768081,0.084060597703,0.070559235865,0.0600561929291,0.0530447193149,0.0519280205656,0.0391772771792,0.0550049554014
14,0.115222620982,0.00231481481481,0.10705143026,0.0807786177749,0.0651681408956,0.0541775792122,0.0420276281901,0.0349666983825,0.0210796915167,0.0156709108717,0.034935579782
15,0.112328093366,0.00231481481481,0.0719532848275,0.0415977141497,0.0300427493548,0.0219277974632,0.0196675251697,0.017364414843,0.0107969151671,0.00195886385896,0.0164147670961
16,0.0999471642287,0.0,0.0525579077666,0.0251860229776,0.0174543448711,0.0130950546911,0.00995083118708,0.00784966698382,0.00205655526992,0.00195886385896,0.00768087215064
17,0.0881035799965,0.0,0.0416052831682,0.0177212929341,0.0108941904218,0.00811379859292,0.00433153828143,0.00356803044719,0.000514138817481,0.000979431929481,0.00334489593657
18,0.0753288780643,0.0,0.0292771117523,0.00848264777665,0.00423553515494,0.00251630462692,0.000936548817607,0.000713606089439,0.0,0.0,0.000681367690783
19,0.0597505495051,0.0,0.0184012773889,0.00298232037621,0.00114260948366,0.000410825245211,0.000585343011004,0.0,0.0,0.0,0.00030971258672
20,0.0467619301031,0.0,0.0126620420026,0.00176796237871,0.000413703433739,5.13531556514e-05,0.0,0.0,0.0,0.0,0.0
21,0.0343412789488,0.0,0.00867896590263,0.000875052086434,0.000275802289159,0.000102706311303,0.0,0.0,0.0,0.0,0.0
22,0.0238432780502,0.0,0.00548549374034,0.000267873087684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0157298759445,0.0,0.00322018180923,0.000172629323174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0103045190003,0.0,0.00200572754992,8.92910292279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0064715930292,0.0,0.00121528893578,2.97636764093e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.003814514233,0.0,0.000704466938048,1.19054705637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.00221617469565,0.0,0.000333870586753,1.19054705637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.00129493604652,0.0,0.000225362646058,1.19054705637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.000746691598464,0.0,9.8491823092e-05,5.95273528186e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.000442036075138,0.0,6.59394408836e-05,5.95273528186e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.000247233539872,0.0,2.17015881389e-05,5.95273528186e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.000143503505245,0.0,1.50241764039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,8.27970803837e-05,0.0,1.4189499937e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,4.83661867803e-05,0.0,4.17338233441e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2.7364628017e-05,0.0,8.34676466881e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.76485128358e-05,0.0,2.50402940064e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
